C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_37_396.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_37_396.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_37_396.jpg, 0, 1, 0, 3.381148
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_37_501.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_37_501.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_37_501.jpg, 0, 0.914588, 0, 4.53462
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_37_605.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_37_605.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_37_605.jpg, 0, 0.6154391, 0, 5.389101
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_37_705.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_37_705.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_37_705.jpg, 0, 0.3236288, 0, 5.871397
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_37_807.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_37_807.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_37_807.jpg, -0.3075777, 0, 0, 5.95518
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_37_908.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_37_908.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_37_908.jpg, -0.4115844, 0, 0, 5.861622
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_38_011.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_38_011.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_38_011.jpg, -0.1025175, 0, 0, 5.807369
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_38_112.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_38_112.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_38_112.jpg, 0, 0, 0, 5.743979
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_38_216.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_38_216.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_38_216.jpg, 0, 0.0137763, 0, 5.688731
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_38_320.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_38_320.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_38_320.jpg, 0, 0.3257757, 0, 5.87039
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_38_420.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_38_420.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_38_420.jpg, 0, 0.6260748, 0, 6.417998
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_38_522.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_38_522.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_38_522.jpg, 0, 0.9190506, 0, 7.309366
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_38_625.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_38_625.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_38_625.jpg, -0.0948819, 0.7024266, 0, 8.231445
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_38_730.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_38_730.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_38_730.jpg, -0.4603837, 0.336925, 0, 8.784916
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_38_833.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_38_833.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_38_833.jpg, -0.7525338, 0.04477475, 0, 8.810535
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_38_939.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_38_939.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_38_939.jpg, -0.9193224, 0, 0, 8.592162
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_39_041.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_39_041.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_39_041.jpg, -0.6358365, 0, 0, 8.525599
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_39_141.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_39_141.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_39_141.jpg, -0.3283477, 0, 0, 8.466063
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_39_240.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_39_240.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_39_240.jpg, -0.02559188, 0, 0, 8.374573
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_39_343.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_39_343.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_39_343.jpg, 0, 0, 0, 8.283999
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_39_445.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_39_445.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_39_445.jpg, -0.2654247, 0, 0, 8.18741
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_39_546.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_39_546.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_39_546.jpg, -0.393564, 0, 0, 8.059029
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_39_648.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_39_648.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_39_648.jpg, -0.2150472, 0, 0, 7.967528
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_39_747.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_39_747.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_39_747.jpg, -0.5157405, 0, 0, 7.850524
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_39_850.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_39_850.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_39_850.jpg, -0.2098664, 0, 0, 7.774823
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_39_955.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_39_955.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_39_955.jpg, 0, 0.09159631, 0, 7.707393
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_40_059.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_40_059.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_40_059.jpg, 0, 0.4043922, 0, 7.946503
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_40_164.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_40_164.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_40_164.jpg, 0, 0.7023783, 0, 8.550146
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_40_269.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_40_269.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_40_269.jpg, 0, 1, 0, 9.733788
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_40_374.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_40_374.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_40_374.jpg, 0, 1, 0, 10.84377
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_40_474.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_40_474.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_40_474.jpg, 0, 1, 0, 12.07193
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_40_580.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_40_580.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_40_580.jpg, 0, 1, 0, 13.05902
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_40_685.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_40_685.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_40_685.jpg, 0, 1, 0, 14.24213
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_40_786.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_40_786.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_40_786.jpg, -0.0419328, 0.8090099, 0, 15.42758
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_40_888.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_40_888.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_40_888.jpg, -0.3437724, 0.5071702, 0, 15.77569
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_40_990.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_40_990.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_40_990.jpg, -0.6531475, 0.1977952, 0, 16.14037
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_41_096.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_41_096.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_41_096.jpg, -0.6455486, 0, 0, 15.47579
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_41_197.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_41_197.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_41_197.jpg, -0.3521639, 0, 0, 15.87606
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_41_299.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_41_299.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_41_299.jpg, -0.05097143, 0, 0, 15.18755
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_41_403.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_41_403.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_41_403.jpg, 0, 0.09626161, 0, 15.54207
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_41_508.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_41_508.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_41_508.jpg, 0, 0.4608804, 0, 15.71871
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_41_612.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_41_612.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_41_612.jpg, 0, 0.7704622, 0, 16.06391
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_41_712.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_41_712.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_41_712.jpg, 0, 1, 0, 17.18745
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_41_813.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_41_813.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_41_813.jpg, 0, 1, 0, 18.02754
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_41_917.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_41_917.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_41_917.jpg, 0, 1, 0, 19.22129
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_42_019.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_42_019.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_42_019.jpg, 0, 1, 0, 20.11498
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_42_125.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_42_125.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_42_125.jpg, 0, 1, 0, 21.21273
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_42_230.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_42_230.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_42_230.jpg, -0.2233599, 0.6847843, 0, 22.17596
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_42_334.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_42_334.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_42_334.jpg, -0.5208798, 0.3872644, 0, 22.4247
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_42_438.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_42_438.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_42_438.jpg, -0.3555825, 0.09427695, 0, 22.42577
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_42_543.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_42_543.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_42_543.jpg, -0.05635018, 0, 0, 22.19326
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_42_646.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_42_646.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_42_646.jpg, 0, 0, 0, 21.99398
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_42_748.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_42_748.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_42_748.jpg, 0, 0, 0, 21.76089
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_42_854.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_42_854.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_42_854.jpg, 0, 0.1737822, 0, 21.46024
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_42_961.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_42_961.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_42_961.jpg, 0, 0.4909485, 0, 21.78518
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_43_061.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_43_061.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_43_061.jpg, 0, 0.7932531, 0, 22.24385
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_43_162.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_43_162.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_43_162.jpg, 0, 1, 0, 23.20455
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_43_268.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_43_268.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_43_268.jpg, 0, 0.7369021, 0, 24.23399
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_43_372.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_43_372.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_43_372.jpg, -0.1482864, 0.4250818, 0, 24.69132
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_43_477.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_43_477.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_43_477.jpg, -0.4428102, 0.130558, 0, 24.68168
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_43_578.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_43_578.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_43_578.jpg, -0.4404063, 0, 0, 24.28827
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_43_683.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_43_683.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_43_683.jpg, -0.1099599, 0, 0, 24.05448
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_43_782.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_43_782.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_43_782.jpg, 0, 0, 0, 23.79319
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_43_889.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_43_889.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_43_889.jpg, 0, 0, 0, 23.50185
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_43_994.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_43_994.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_43_994.jpg, 0, 0, 0, 23.2647
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_44_101.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_44_101.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_44_101.jpg, 0, 0.08907239, 0, 23.03915
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_44_203.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_44_203.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_44_203.jpg, 0, 0.3766089, 0, 23.08916
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_44_305.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_44_305.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_44_305.jpg, 0, 0.672307, 0, 23.50734
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_44_407.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_44_407.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_44_407.jpg, 0, 1, 0, 24.47436
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_44_512.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_44_512.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_44_512.jpg, 0, 1, 0, 25.43445
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_44_615.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_44_615.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_44_615.jpg, 0, 1, 0, 26.38714
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_44_717.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_44_717.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_44_717.jpg, 0, 1, 0, 27.32997
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_44_820.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_44_820.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_44_820.jpg, 0, 1, 0, 28.26335
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_44_927.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_44_927.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_44_927.jpg, 0, 1, 0, 29.37244
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_45_033.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_45_033.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_45_033.jpg, -0.1592841, 0.8799127, 0, 30.1621
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_45_138.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_45_138.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_45_138.jpg, -0.4763452, 0.5628517, 0, 30.04512
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_45_243.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_45_243.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_45_243.jpg, -0.4029375, 0.2786959, 0, 30.00672
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_45_345.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_45_345.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_45_345.jpg, -0.1010316, 0, 0, 29.86402
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_45_447.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_45_447.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_45_447.jpg, 0, 0, 0, 29.4837
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_45_548.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_45_548.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_45_548.jpg, 0, 0, 0, 29.18482
C:\Users\user\Desktop\data\IMG\center_2020_10_17_19_05_45_649.jpg, C:\Users\user\Desktop\data\IMG\left_2020_10_17_19_05_45_649.jpg, C:\Users\user\Desktop\data\IMG\right_2020_10_17_19_05_45_649.jpg, 0, 0, 0, 28.89013
